filename,category
metal\metal297.jpg,1
metal\metal596.jpg,1
metal\metal854.jpg,1
metal\metal602.jpg,1
paper\paper375.jpg,2
glass\glass49.jpg,0
plastic\plastic227.jpg,3
glass\glass326.jpg,0
glass\glass62.jpg,0
plastic\plastic319.jpg,3
plastic\plastic259.jpg,3
glass\glass116.jpg,0
glass\glass785.jpg,0
glass\glass414.jpg,0
plastic\plastic726.jpg,3
glass\glass552.jpg,0
paper\paper36.jpg,2
metal\metal262.jpg,1
glass\glass612.jpg,0
paper\paper954.jpg,2
paper\paper821.jpg,2
plastic\plastic848.jpg,3
paper\paper351.jpg,2
metal\metal339.jpg,1
metal\metal882.jpg,1
paper\paper237.jpg,2
paper\paper811.jpg,2
metal\metal819.jpg,1
plastic\plastic527.jpg,3
metal\metal515.jpg,1
metal\metal401.jpg,1
paper\paper299.jpg,2
glass\glass16.jpg,0
glass\glass346.jpg,0
glass\glass66.jpg,0
metal\metal552.jpg,1
paper\paper270.jpg,2
plastic\plastic719.jpg,3
plastic\plastic24.jpg,3
plastic\plastic47.jpg,3
plastic\plastic631.jpg,3
plastic\plastic580.jpg,3
glass\glass140.jpg,0
plastic\plastic618.jpg,3
glass\glass891.jpg,0
paper\paper54.jpg,2
paper\paper401.jpg,2
plastic\plastic269.jpg,3
glass\glass570.jpg,0
paper\paper313.jpg,2
glass\glass914.jpg,0
metal\metal244.jpg,1
metal\metal569.jpg,1
plastic\plastic947.jpg,3
metal\metal23.jpg,1
metal\metal825.jpg,1
paper\paper915.jpg,2
metal\metal517.jpg,1
paper\paper468.jpg,2
plastic\plastic235.jpg,3
paper\paper110.jpg,2
paper\paper847.jpg,2
glass\glass583.jpg,0
plastic\plastic66.jpg,3
glass\glass118.jpg,0
glass\glass51.jpg,0
paper\paper550.jpg,2
glass\glass306.jpg,0
plastic\plastic97.jpg,3
paper\paper116.jpg,2
plastic\plastic400.jpg,3
plastic\plastic638.jpg,3
paper\paper865.jpg,2
metal\metal95.jpg,1
glass\glass617.jpg,0
glass\glass839.jpg,0
glass\glass835.jpg,0
glass\glass432.jpg,0
plastic\plastic258.jpg,3
plastic\plastic764.jpg,3
plastic\plastic218.jpg,3
metal\metal22.jpg,1
plastic\plastic345.jpg,3
paper\paper328.jpg,2
metal\metal31.jpg,1
paper\paper179.jpg,2
paper\paper997.jpg,2
plastic\plastic29.jpg,3
paper\paper329.jpg,2
metal\metal349.jpg,1
glass\glass815.jpg,0
metal\metal589.jpg,1
